ID,specific_sheet_name,Year,quantity-type,quantity-value,quantity-units,FILING,FILETYPE,CIK,COMNAM,datadate,filingdate,NEG,POS,TWORDS,TONE,ACQ,LINK
3593,consolidated balance sheets,2015,Total assets,18472834,thousands,3593,10-K,1040896,"Intellicheck Mobilisa, Inc.",31DEC2015,25MAR2016,75,25,4777,-0.01046682,1,edgar/data/1040896/0001493152-16-008290.txt
3596,consolidated balance sheets,2015,Total assets,903,thousands,3596,10-K,1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",31DEC2015,11MAR2016,203,54,13994,-0.01064742,8,edgar/data/1069258/0001069258-16-000059.txt
3603,consolidated balance sheets,2016,Total Assets,41359000,thousands,3603,10-K,1094814,"Cartesian, Inc.",31JAN2016,01APR2016,119,56,9422,-0.006686478,16,edgar/data/1094814/0001144204-16-092203.txt
3606,consolidated balance sheets,2015,Total assets,271901000,thousands,3606,10-K,1082526,SCIQUEST INC,31DEC2015,22FEB2016,99,69,10645,-0.002818225,27,edgar/data/1082526/0001564590-16-013005.txt
3610,consolidated balance sheets,2016,Total assets,1796307,thousands,3610,10-K,1079297,"Progreen US, Inc.",30APR2016,15AUG2016,39,25,4390,-0.003189066,9,edgar/data/1079297/0001213900-16-015982.txt
3613,consolidated balance sheets,2016,Total assets,5804179,thousands,3613,10-K,1086745,WPCS INTERNATIONAL INC,30APR2016,28JUL2016,96,50,5401,-0.008516941,2,edgar/data/1086745/0001144204-16-115014.txt
3617,consolidated balance sheets,2015,Total assets,118782000,thousands,3617,10-K,1076481,SEQUENOM INC,31DEC2015,03MAR2016,75,44,7957,-0.003895941,3,edgar/data/1076481/0001076481-16-000070.txt
3620,consolidated balance sheets,2015,Total assets,3696000,thousands,3620,10-K,846475,ZYNEX INC,31DEC2015,31MAR2016,169,42,7545,-0.016832339,0,edgar/data/846475/0001564590-16-015749.txt
3622,consolidated balance sheets,2015,Total assets,311401895,thousands,3622,10-K,1099160,BEASLEY BROADCAST GROUP INC,31DEC2015,26FEB2016,90,27,6087,-0.010349926,0,edgar/data/1099160/0001193125-16-480510.txt
3624,consolidated balance sheets,2016,Total Assets,1138618000,thousands,3624,10-K,1096325,INTERSIL CORP/DE,31JAN2016,12FEB2016,129,38,5794,-0.015705903,2,edgar/data/1096325/0001096325-16-000077.txt
3627,consolidated balance sheets,2016,Total assets,44213000,thousands,3627,10-K,1090908,"DETERMINE, INC.",31MAR2016,01JUL2016,33,12,2697,-0.007786429,21,edgar/data/1090908/0001437749-16-034757.txt
3629,consolidated balance sheets,2015,Total assets,4059,thousands,3629,10-K,1099800,Edwards Lifesciences Corp,31DEC2015,19FEB2016,119,71,7124,-0.006737788,4,edgar/data/1099800/0001099800-16-000044.txt
3633,consolidated balance sheets,2016,Total assets,727926000,thousands,3633,10-K,1102934,CABOT MICROELECTRONICS CORP,30SEP2016,16NOV2016,138,41,9041,-0.010728902,24,edgar/data/1102934/0001102934-16-000064.txt
3636,consolidated balance sheets,2015,Total assets,877933,thousands,3636,10-K,1099219,METLIFE INC,31DEC2015,25FEB2016,958,538,57587,-0.007293313,27,edgar/data/1099219/0000937834-16-000077.txt
3638,consolidated balance sheets,2015,Total Assets,7609000,thousands,3638,10-K,941685,IMAGEWARE SYSTEMS INC,31DEC2015,15MAR2016,111,69,12801,-0.003280994,1,edgar/data/941685/0001415889-16-005090.txt
3640,consolidated balance sheets,2015,Total assets,226194000,thousands,3640,10-K,1102993,LIVEPERSON INC,31DEC2015,15MAR2016,101,57,9057,-0.004858121,7,edgar/data/1102993/0001102993-16-000020.txt
3643,consolidated balance sheets,2016,Total assets,359049000,thousands,3643,10-K,1110647,"OCLARO, INC.",31JUL2016,26AUG2016,178,40,9141,-0.015096817,13,edgar/data/1110647/0001628280-16-019264.txt
3646,consolidated balance sheets,2016,Total assets,17317709000,thousands,3646,10-K,823277,CHS INC,31AUG2016,03NOV2016,86,48,14429,-0.002633585,5,edgar/data/823277/0000823277-16-000065.txt
3649,consolidated balance sheets,2015,Total assets,43842000,thousands,3649,10-K,1040161,"PIXELWORKS, INC",31DEC2015,09MAR2016,46,41,5320,-0.00093985,1,edgar/data/1040161/0001040161-16-000051.txt
3652,consolidated balance sheets,2015,Total assets,27084,thousands,3652,10-K,20520,FRONTIER COMMUNICATIONS CORP,31DEC2015,25FEB2016,105,44,9960,-0.006124498,52,edgar/data/20520/0000020520-16-000076.txt
3654,consolidated balance sheets,2015,Total assets,212649000,thousands,3654,10-K,1173489,CEVA INC,31DEC2015,11MAR2016,131,70,10971,-0.005560113,22,edgar/data/1173489/0001193125-16-501526.txt
3656,consolidated balance sheets,2015,Total Assets,36613753,thousands,3656,10-K,836690,INNOVATIVE SOLUTIONS & SUPPORT INC,30SEP2015,14JAN2016,75,48,6466,-0.004175688,0,edgar/data/836690/0001104659-16-089879.txt
3659,consolidated balance sheets,2015,Total Assets,32882,thousands,3659,10-K,1013871,"NRG ENERGY, INC.",31DEC2015,29FEB2016,317,90,22320,-0.010170251,49,edgar/data/1013871/0001013871-16-000022.txt
3665,consolidated balance sheets,2015,Total assets,821647000,thousands,3665,10-K,1037760,CEPHEID,31DEC2015,25FEB2016,110,59,7059,-0.007224819,1,edgar/data/1037760/0001628280-16-011718.txt
3667,consolidated balance sheets,2015,Total assets,1161369000,thousands,3667,10-K,1109189,BASIC ENERGY SERVICES INC,31DEC2015,23FEB2016,153,59,10775,-0.008723898,9,edgar/data/1109189/0001109189-16-000202.txt
3670,consolidated balance sheets,2015,Total assets,2871,thousands,3670,10-K,1065865,JANUS CAPITAL GROUP INC,31DEC2015,24FEB2016,118,39,9668,-0.008171287,15,edgar/data/1065865/0001047469-16-010380.txt
3672,consolidated balance sheets,2015,Total assets,7831915000,thousands,3672,10-K,1108134,BERKSHIRE HILLS BANCORP INC,31DEC2015,29FEB2016,184,256,17293,0.0041635344,79,edgar/data/1108134/0001108134-16-000012.txt
3675,consolidated balance sheets,2016,Total assets,344652000,thousands,3675,10-K,1101396,"DELTA APPAREL, INC",31OCT2016,29NOV2016,74,62,6363,-0.001885903,2,edgar/data/1101396/0001101396-16-000097.txt
3679,consolidated balance sheets,2015,Total assets,3042194000,thousands,3679,10-K,1104188,SOHU COM INC,31DEC2015,26FEB2016,190,93,19635,-0.004940158,11,edgar/data/1104188/0001193125-16-479332.txt
3684,consolidated balance sheets,2015,Total assets,528188000,thousands,3684,10-K,1109116,ENTRAVISION COMMUNICATIONS CORP,31DEC2015,09MAR2016,215,85,14998,-0.008667822,21,edgar/data/1109116/0001564590-16-014316.txt
3688,consolidated balance sheets,2015,Total assets,94965139,thousands,3688,10-K,1108205,CURIS INC,31DEC2015,29FEB2016,119,204,15828,0.00537023,0,edgar/data/1108205/0001193125-16-484817.txt
3691,consolidated balance sheets,2015,Total assets,1730,thousands,3691,10-K,1109354,BRUKER CORP,31DEC2015,29FEB2016,233,141,13967,-0.006586955,20,edgar/data/1109354/0001047469-16-010532.txt
3696,consolidated balance sheets,2015,Total assets,10356695000,thousands,3696,10-K,1101239,EQUINIX INC,31DEC2015,26FEB2016,181,142,20695,-0.001884513,48,edgar/data/1101239/0001628280-16-011802.txt
3700,consolidated balance sheets,2015,Total assets,5123,thousands,3700,10-K,1059556,MOODYS CORP /DE/,31DEC2015,25FEB2016,226,158,20351,-0.003341359,30,edgar/data/1059556/0001193125-16-476427.txt
